Parametro,Dimension,Codigo_Destino,Region,Anio,Participacion_Efectiva,Valor_Absoluto
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2045,0.002934,293.429733
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2046,0.002933,293.258867
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2047,0.002933,293.298391
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2048,0.002934,293.347942
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2049,0.002933,293.301846
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2050,0.002934,293.431103
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2051,0.002936,293.592653
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2052,0.002938,293.81247
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2053,0.002941,294.092459
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2054,0.002944,294.434521
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2022,0.000703,0.002355
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2023,0.000731,0.002579
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2024,0.002774,0.010188
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2025,0.002989,0.010472
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2026,0.002986,0.010207
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2027,0.002984,0.009901
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2028,0.002981,0.009556
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2029,0.00298,0.009183
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2030,0.002977,0.008781
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2031,0.002973,0.008353
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2032,0.002969,0.007909
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2033,0.002965,0.007455
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2034,0.00296,0.006995
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2035,0.002956,0.006535
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2036,0.002952,0.006077
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2037,0.00295,0.005632
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2038,0.002947,0.005194
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2039,0.002943,0.004768
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2040,0.00294,0.00436
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2041,0.002937,0.003969
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2042,0.002936,0.0036
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2043,0.002935,0.003251
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2044,0.002934,0.002925
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2045,0.002934,0.002621
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2046,0.002933,0.002337
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2047,0.002933,0.002077
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2048,0.002934,0.001838
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2049,0.002933,0.001619
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2050,0.002934,0.001421
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2051,0.002936,0.001243
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2052,0.002938,0.001082
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2053,0.002941,0.000939
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2054,0.002944,0.000812
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2022,0.000703,70.27326
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2023,0.000731,73.069276
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2024,0.002774,277.386695
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2025,0.002989,298.85305
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2026,0.002986,298.597353
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2027,0.002984,298.37925
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2028,0.002981,298.116896
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2029,0.00298,297.952198
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2030,0.002977,297.704967
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2031,0.002973,297.299789
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2032,0.002969,296.88489
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2033,0.002965,296.474712
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2034,0.00296,296.041152
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2035,0.002956,295.636584
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2036,0.002952,295.199321
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2037,0.00295,295.025624
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2038,0.002947,294.724276
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2039,0.002943,294.322999
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2040,0.00294,294.044699
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2041,0.002937,293.732578
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2042,0.002936,293.631303
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2043,0.002935,293.460398
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2044,0.002934,293.403852
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2045,0.002934,293.429733
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2046,0.002933,293.258867
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2047,0.002933,293.298391
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2048,0.002934,293.347942
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2049,0.002933,293.301846
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2050,0.002934,293.431103
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2051,0.002936,293.592653
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2052,0.002938,293.81247
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2053,0.002941,294.092459
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2054,0.002944,294.434521
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2022,0.004905,490.493449
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2023,0.00527,526.999789
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2024,0.004145,414.464867
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2025,0.00442,442.032778
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2026,0.004425,442.506688
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2027,0.004429,442.929696
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2028,0.004432,443.166769
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2029,0.004434,443.434736
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2030,0.004435,443.464965
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2031,0.004432,443.186711
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2032,0.004429,442.86389
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2033,0.004425,442.530938
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2034,0.004421,442.144341
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2035,0.004418,441.780797
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2036,0.004413,441.335475
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2037,0.004413,441.283959
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2038,0.00441,441.026318
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2039,0.004406,440.609211
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2040,0.004404,440.363766
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2041,0.004401,440.057753
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2042,0.004401,440.057663
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2043,0.0044,439.945618
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2044,0.0044,439.999527
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2045,0.004402,440.168751
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2046,0.0044,440.037262
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2047,0.004402,440.217923
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2048,0.004404,440.410849
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2049,0.004405,440.463462
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2050,0.004408,440.797848
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2051,0.004412,441.175541
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2052,0.004416,441.644254
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2053,0.004422,442.206983
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2054,0.004429,442.866727
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2022,0.004905,490.493449
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2023,0.00527,526.999789
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2024,0.004145,414.464867
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2025,0.00442,442.032778
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2026,0.004425,442.506688
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2027,0.004429,442.929696
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2028,0.004432,443.166769
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2029,0.004434,443.434736
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2030,0.004435,443.464965
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2031,0.004432,443.186711
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2032,0.004429,442.86389
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2033,0.004425,442.530938
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2034,0.004421,442.144341
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2035,0.004418,441.780797
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2036,0.004413,441.335475
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2037,0.004413,441.283959
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2038,0.00441,441.026318
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2039,0.004406,440.609211
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2040,0.004404,440.363766
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2041,0.004401,440.057753
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2042,0.004401,440.057663
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2043,0.0044,439.945618
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2044,0.0044,439.999527
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2045,0.004402,440.168751
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2046,0.0044,440.037262
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2047,0.004402,440.217923
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2048,0.004404,440.410849
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2049,0.004405,440.463462
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2050,0.004408,440.797848
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2051,0.004412,441.175541
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2052,0.004416,441.644254
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2053,0.004422,442.206983
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2054,0.004429,442.866727
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2022,0.004905,490.493449
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2023,0.00527,526.999789
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2024,0.004145,414.464867
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2025,0.00442,442.032778
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2026,0.004425,442.506688
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2027,0.004429,442.929696
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2028,0.004432,443.166769
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2029,0.004434,443.434736
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2030,0.004435,443.464965
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2031,0.004432,443.186711
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2032,0.004429,442.86389
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2033,0.004425,442.530938
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2034,0.004421,442.144341
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2035,0.004418,441.780797
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2036,0.004413,441.335475
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2037,0.004413,441.283959
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2038,0.00441,441.026318
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2039,0.004406,440.609211
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2040,0.004404,440.363766
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2041,0.004401,440.057753
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2042,0.004401,440.057663
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2043,0.0044,439.945618
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2044,0.0044,439.999527
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2045,0.004402,440.168751
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2046,0.0044,440.037262
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2047,0.004402,440.217923
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2048,0.004404,440.410849
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2049,0.004405,440.463462
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2050,0.004408,440.797848
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2051,0.004412,441.175541
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2052,0.004416,441.644254
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2053,0.004422,442.206983
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2054,0.004429,442.866727
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2022,0.011505,10354.065355
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2023,0.011118,10005.9119
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2024,0.010709,9637.834142
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2025,0.010831,9747.84474
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2026,0.010668,9601.206077
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2027,0.010459,9412.630696
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2028,0.010204,9183.4386
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2029,0.009932,8938.472054
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2030,0.009631,8667.95639
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2031,0.009317,8385.639565
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2032,0.009005,8104.819533
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2033,0.008719,7846.883203
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2034,0.008418,7575.883957
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2035,0.008143,7328.789373
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2036,0.007857,7070.807395
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2037,0.007607,6846.25122
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2038,0.007355,6619.739245
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2039,0.007111,6400.275928
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2040,0.006863,6176.992604
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2041,0.006632,5968.97436
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2042,0.006411,5770.237318
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2043,0.006197,5577.530191
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2044,0.005997,5397.688777
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2045,0.005806,5225.535932
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2046,0.00561,5048.617276
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2047,0.005432,4888.366526
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2048,0.005251,4725.885959
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2049,0.005086,4577.010535
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2050,0.004925,4432.895459
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2051,0.004774,4296.271447
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2052,0.004629,4166.216148
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2053,0.004492,4042.442158
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2054,0.004361,3924.674449
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2022,0.011505,10354.065355
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2023,0.011118,10005.9119
TotalTechnologyAnnualActivityUpperLimit,TECHNOLOGY,IN_DEMRESELCOTH_LOW,IN,2024,0.010709,9637.834142
